Cruise,Date,Region,Reef,DataSource,CapMeth,Trap#,Species,LthStd,LthFrk,LthTot,WtTot,FrameWt,Sex,GonadWt
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,26.5,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,24,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,23.5,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,10,Abalistes stellaris,0,39.5,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,10,Gymnocranius audleyi (=bitorquatus),0,31,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,4,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Gymnocranius audleyi (=bitorquatus),0,23.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,3,Parupeneus cf. multifasciatus,0,22.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,3,Lutjanus amabilis (=adetii),0,29.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,3,Gymnocranius audleyi (=bitorquatus),0,28,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,3,Gymnocranius audleyi (=bitorquatus),0,23,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,4,Choerodon venustus,0,24,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Gymnocranius audleyi (=bitorquatus),0,25,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,4,Lethrinus variegatus,0,23.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,4,Lethrinus variegatus,0,22.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,5,Lethrinus variegatus,0,25,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,5,Siganus spinus,0,26,0,0,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,7,Lethrinus variegatus,0,23.5,0,258,0,,0
2,7/10/1988,Capricorns,Tryon,Res,Trap,11,Lutjanus amabilis (=adetii),0,31,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,25,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,25,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,4,Lethrinus variegatus,0,24,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Parupeneus janseni,0,26,0,0,0,,0
2,3/10/1988,Capricorns,Tryon,Res,Handline,0,Plectropomus leopardus,0,42,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,4,Lutjanus amabilis (=adetii),0,27.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Gymnocranius audleyi (=bitorquatus),0,25.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Parupeneus janseni,0,23.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Parupeneus janseni,0,26,0,0,0,,0
2,3/10/1988,Capricorns,Tryon,Res,Handline,0,Cephalopholis miniatus,0,40,0,0,0,,0
2,3/10/1988,Capricorns,Tryon,Res,Handline,0,Epinephelus undulatostriatus,0,60,0,0,0,,0
2,3/10/1988,Capricorns,Tryon,Res,Handline,0,Lethrinus miniatus,0,29,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Parupeneus janseni,0,27.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Choerodon venustus,0,35,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Choerodon venustus,0,24.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Gymnocranius audleyi (=bitorquatus),0,23.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Choerodon venustus,0,31,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Pentapodus setosus,0,25.5,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Siganus spinus,0,28,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Parupeneus janseni,0,25,0,0,0,,0
2,5/10/1988,Bunkers,Hoskyn,Res,Trap,12,Siganus spinus,0,26,0,0,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,32.5,0,760,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,31.5,0,640,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,24,0,270,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,29,0,470,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,36,0,870,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,24.5,0,310,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,27,0,440,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,28.5,0,480,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,31,0,590,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,24.5,0,310,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,26.5,0,370,0,,0.3
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,18.5,0,135,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,27.5,0,430,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,28,0,390,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,27,0,390,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,21.5,0,200,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,29,0,440,0,,0.4
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,27.5,0,420,0,,0.6
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,26,0,310,0,,0.4
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,27.5,0,370,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,29.5,0,500,0,,0.1
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,38,0,1200,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,26.5,0,410,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,27.5,0,390,0,,0.6
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,18,0,110,0,,0.1
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,25,0,280,0,,0.2
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,26.5,0,350,0,,0.3
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,32.5,0,670,0,,0.7
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Epinephelus undulatostriatus,0,21,0,125,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,28,0,430,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,26,0,360,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lutjanus amabilis (=adetii),0,23,0,210,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,25,0,275,0,,0.2
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,28,0,420,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,33,0,670,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,33,0,670,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus nematacanthus,0,23,0,200,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus nematacanthus,0,21.5,0,180,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus nematacanthus,0,21.5,0,180,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,19.5,0,120,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,20,0,100,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Epinephelus undulatostriatus,0,55,0,2600,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,29,0,600,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,37,0,970,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Abalistes stellaris,0,43.5,0,1750,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Abalistes stellaris,0,42,0,1625,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Sufflamen fraenatus,0,30.5,0,680,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus nematacanthus,0,23,0,210,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus nematacanthus,0,24.5,0,260,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Prob. L. laticaudis (fraenatus) #34,0,22,0,200,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Prob. L. laticaudis (fraenatus) #34,0,22.5,0,225,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Prob. L. laticaudis (fraenatus) #34,0,21.5,0,200,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Prob. L. laticaudis (fraenatus) #34,0,22,0,190,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,17.5,0,95,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,20,0,190,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,33,0,680,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,12,0,25,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Gymnocranius audleyi (=bitorquatus),0,18.5,0,137,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,6,Prob. L. laticaudis (fraenatus) #34,0,23,0,230,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Siganus spinus,0,19,0,110,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Siganus spinus,0,20,0,110,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Prob. L. laticaudis (fraenatus) #34,0,24.5,0,260,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lethrinus nematacanthus,0,21,0,160,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lutjanus amabilis (=adetii),0,27.5,0,370,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lutjanus amabilis (=adetii),0,27.5,0,330,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lutjanus amabilis (=adetii),0,24,0,240,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,2,Lethrinus miniatus,0,29,0,400,0,,0.2
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lethrinus miniatus,0,26,0,310,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,6,Lutjanus amabilis (=adetii),0,22.5,0,195,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lethrinus miniatus,0,25,0,290,0,,1.2
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Siganus spinus,0,21.5,0,150,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,2,Gymnocranius audleyi (=bitorquatus),0,18,0,137,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,29.5,0,570,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Gymnocranius audleyi (=bitorquatus),0,18.5,0,142,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Choerodon venustus,0,25.5,0,333,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Choerodon venustus,0,21,0,187,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,6,Choerodon venustus,0,32,0,649,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,6,Choerodon venustus,0,35,0,856,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,17.5,0,90,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,21.5,0,150,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,19.5,0,100,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,19,0,110,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,20,0,110,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,24.5,0,250,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,35.5,0,870,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Lethrinus miniatus,0,27,0,340,0,,0.1
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,24.5,0,240,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,21.5,0,190,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,30.5,0,520,0,,1.5
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,31,0,540,0,,0.4
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,21,0,150,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,21,0,150,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Gastrophysis sceleratus,0,73.5,0,5750,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Nemipterus peronii?,0,24,0,240,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Nemipterus peronii?,0,22.5,0,200,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,21,0,180,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,24.5,0,275,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,23,0,240,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,22,0,200,0,,0
3,29/11/1988,Capricorns,Wilson,Res,Trap,4,Siganus spinus,0,19.5,0,100,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,24.5,0,250,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,29,0,430,0,,0.5
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,20.5,0,150,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,18.5,0,100,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,22.5,0,190,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,24.5,0,250,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Abalistes stellaris,0,45,0,1850,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Saurida undosquamis,0,42.5,0,149,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus nematacanthus,0,24,0,210,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,24,0,225,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,30,0,495,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,30,0,510,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,28,0,480,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,29.5,0,520,0,,0
3,30/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,25,0,285,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Parupeneus cf. multifasciatus,0,25.5,0,370,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lethrinus miniatus,0,27.5,0,410,0,,1.2
3,27/11/1988,Capricorns,Wilson,Res,Trap,1,Siganus spinus,0,24,0,240,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,21,0,150,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,21.5,0,160,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Siganus spinus,0,27.5,0,320,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Prob. L. laticaudis (fraenatus) #34,0,22,0,190,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Prob. L. laticaudis (fraenatus) #34,0,22,0,190,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Prob. L. laticaudis (fraenatus) #34,0,24,0,250,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lethrinus nematacanthus,0,22.5,0,200,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Sufflamen fraenatus,0,30,0,710,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,1,Cantheschenia grandisquamis,0,25,0,240,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,1,Cantheschenia grandisquamis,0,23,0,190,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lethrinus variegatus,0,24.5,0,280,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,1,Cantheschenia grandisquamis,0,23.5,0,190,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,19.5,0,170,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Lethrinus nematacanthus,0,23,0,240,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lutjanus amabilis (=adetii),0,29,0,420,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,21,0,160,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,28.5,0,390,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,20.5,0,150,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,22.5,0,200,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,20.5,0,160,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,20,0,130,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,20.5,0,150,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,26.5,0,330,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus sebae,0,27.5,0,380,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Lethrinus nematacanthus,0,22,0,185,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,1,Cantheschenia grandisquamis,0,25.5,0,220,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,23,0,180,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Sufflamen fraenatus,0,31,0,770,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,25,0,290,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lutjanus amabilis (=adetii),0,31.5,0,550,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lutjanus amabilis (=adetii),0,33,0,700,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lethrinus miniatus,0,28.5,0,410,0,,0.4
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lethrinus miniatus,0,30,0,520,0,,0.6
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Lethrinus miniatus,0,28,0,490,0,,0.8
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Choerodon venustus,0,25.5,0,320,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Choerodon venustus,0,36,0,890,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,7,Choerodon venustus,0,31.5,0,570,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,20.5,0,140,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,21.5,0,145,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,19,0,160,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,18,0,90,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Lutjanus amabilis (=adetii),0,21,0,160,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,18,0,110,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,20,0,140,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,17.5,0,90,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,21.5,0,160,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,24,0,200,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,20,0,130,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,19,0,120,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,20,0,120,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,19.5,0,180,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,19,0,150,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,18.5,0,140,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,18,0,130,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Siganus spinus,0,22.5,0,210,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,26.5,0,340,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,29.5,0,440,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,450,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,370,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,31,0,520,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,31.5,0,590,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,24.5,0,270,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,26,0,340,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,390,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,450,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,25.5,0,280,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,24.5,0,280,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,25,0,320,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,410,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,420,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,25,0,300,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,28.5,0,430,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,25,0,260,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Pentapodus setosus,0,19,0,140,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,33,0,760,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,36.5,0,980,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,0,33.5,0,840,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,36.5,0,840,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,0,37,0,970,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,1,Gymnocranius audleyi (=bitorquatus),0,20,0,184,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,5,Gymnocranius audleyi (=bitorquatus),0,19,0,160,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Abalistes stellaris,0,45,0,1875,0,,0
3,29/11/1988,Capricorns,Northwest,Res,Handline,0,Abalistes stellaris,0,46.5,0,2000,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Lutjanus amabilis (=adetii),0,26,0,310,0,,0
3,27/11/1988,Capricorns,Wilson,Res,Trap,3,Gymnocranius audleyi (=bitorquatus),0,20.5,0,201,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,29.5,0,580,0,,0
3,28/11/1988,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,28.5,0,520,0,,0
